orderID,dateOfOrderPlacement,dateOfOrderArrival,licenseNumber
15049,2015-11-28 07:58:01,2021-05-31 21:18:11,157
15050,2017-05-02 02:28:05,2018-11-06 02:02:52,129
15051,2016-02-15 19:59:10,2020-02-10 05:16:23,174
15052,2017-03-21 11:11:38,2018-06-26 09:43:17,955
15053,2016-03-31 00:46:12,2018-09-28 13:34:09,843
15054,2015-12-03 07:46:43,2019-12-28 04:44:14,96
15055,2016-08-26 11:22:28,2020-12-23 19:00:54,849
15056,2015-07-10 17:43:23,2021-03-22 19:01:13,975
15057,2017-12-26 11:26:24,2020-12-06 08:32:53,9
15058,2015-09-12 10:07:09,2019-12-15 02:01:03,433
15059,2016-11-26 22:21:51,2018-12-05 22:54:03,30
15060,2018-01-11 04:35:07,2019-05-31 09:23:06,605
15061,2016-07-01 21:41:37,2019-08-09 11:27:00,423
15062,2017-04-16 08:01:28,2021-03-15 09:18:23,443
15063,2016-09-21 05:58:02,2020-04-01 06:31:10,354
15064,2017-09-30 08:26:14,2018-11-14 06:27:54,227
15065,2015-09-02 20:30:30,2020-12-22 22:10:34,834
15066,2016-12-31 08:34:53,2019-09-19 05:43:46,419
15067,2017-10-18 11:38:06,2020-03-03 21:42:15,567
15068,2017-06-09 12:10:53,2019-04-23 01:28:19,155
15069,2017-09-13 10:28:17,2021-04-04 15:19:45,938
15070,2017-12-22 11:51:19,2020-05-17 18:41:26,375
15071,2018-02-25 05:20:13,2019-02-18 08:17:35,486
15072,2015-06-08 14:15:32,2020-06-03 17:17:50,986
15073,2016-01-22 15:12:25,2021-04-17 04:27:02,764
15074,2015-07-02 00:35:40,2020-08-20 09:12:07,314
15075,2018-05-21 22:56:59,2020-10-15 12:16:43,935
15076,2017-11-20 15:16:57,2021-02-10 14:35:44,181
15077,2017-03-18 23:07:54,2020-08-02 12:04:52,707
15078,2017-06-25 06:41:16,2020-05-25 04:59:48,326
15079,2017-07-25 03:27:01,2020-04-13 01:10:08,518
15080,2016-10-27 18:56:23,2021-03-16 16:12:55,26
15081,2016-06-08 18:06:49,2019-12-07 13:44:53,266
15082,2018-01-29 15:42:22,2020-02-06 07:16:37,250
15083,2016-03-03 07:04:51,2019-06-28 03:23:32,89
15084,2015-10-04 21:53:09,2018-06-15 07:40:26,674
15085,2017-01-13 18:54:13,2019-01-13 04:36:22,315
15086,2016-01-19 07:54:12,2021-01-26 14:03:27,460
15087,2015-09-22 06:26:58,2019-10-25 00:10:19,835
15088,2016-09-18 05:40:26,2018-10-28 17:02:44,9
15089,2016-05-10 04:53:25,2019-06-10 07:39:45,841
15090,2016-04-05 08:00:23,2020-03-28 04:27:52,102
15091,2016-09-08 15:17:13,2020-09-19 12:13:30,593
15092,2018-02-21 13:02:19,2020-01-23 21:17:31,49
15093,2016-11-21 04:13:14,2020-03-01 08:03:47,589
15094,2018-06-06 15:14:17,2019-06-29 14:16:49,56
15095,2017-12-30 05:09:28,2021-04-06 19:18:45,683
15096,2016-09-15 22:02:59,2020-05-02 22:15:47,6
15097,2016-12-22 11:45:14,2019-12-06 02:17:17,171
15098,2017-06-12 13:40:20,2021-04-04 10:10:31,710
15099,2016-06-27 22:50:41,2020-11-27 23:01:24,460
15100,2018-05-29 04:52:31,2019-07-26 18:59:45,592
15101,2017-03-04 12:41:43,2020-04-15 09:15:34,246
15102,2015-07-17 20:45:13,2020-08-01 22:34:48,821
15103,2018-03-28 18:34:46,2021-03-20 00:08:04,42
15104,2016-05-22 00:02:13,2019-06-27 14:29:19,699
15105,2017-07-18 16:41:32,2019-02-07 15:00:15,128
15106,2018-03-06 03:44:47,2018-08-25 19:04:22,622
15107,2017-09-09 18:15:23,2020-11-05 19:11:30,665
15108,2016-04-29 19:34:18,2020-04-01 05:47:44,55
15109,2015-11-08 18:38:21,2020-08-22 07:01:16,817
15110,2018-01-15 11:09:29,2019-10-21 05:02:07,292
15111,2018-03-11 22:57:12,2019-11-14 08:32:50,387
15112,2017-09-05 22:01:43,2018-10-08 22:13:03,531
15113,2015-06-11 19:31:04,2021-01-21 10:18:01,829
15114,2015-09-20 10:38:21,2019-01-31 23:17:03,205
15115,2017-01-23 02:52:44,2019-10-27 01:53:18,132
15116,2017-10-06 03:25:45,2019-09-25 00:15:10,550
15117,2015-10-07 14:57:27,2019-06-28 18:07:14,707
15118,2016-12-17 05:50:08,2019-04-22 07:39:06,315
15119,2015-06-13 04:42:38,2021-04-30 05:34:27,179
15120,2018-02-06 22:00:48,2021-02-27 17:20:05,48
15121,2016-04-13 02:11:29,2018-09-20 12:45:36,252
15122,2017-03-14 03:01:10,2019-12-12 07:09:25,231
15123,2016-03-20 01:48:15,2021-05-28 12:45:44,200
15124,2016-05-04 01:06:57,2021-03-03 04:16:33,229
15125,2015-10-13 22:57:36,2019-07-02 08:00:08,70
15126,2017-02-18 15:50:58,2018-12-11 15:30:10,475
15127,2016-05-15 10:13:09,2019-02-05 18:53:16,339
15128,2017-05-19 08:18:09,2020-05-17 01:00:29,647
15129,2015-08-04 17:49:23,2020-06-05 09:32:57,711
15130,2016-06-17 05:24:42,2019-05-13 11:05:49,934
15131,2017-11-29 00:51:18,2020-02-11 04:41:10,2
15132,2017-03-04 09:42:48,2020-05-20 02:49:51,918
15133,2017-10-30 02:44:18,2018-06-24 07:39:23,783
15134,2016-08-18 20:33:32,2020-06-15 07:49:21,581
15135,2017-10-17 00:20:50,2020-01-20 18:30:55,168
15136,2016-05-07 09:02:44,2019-10-17 10:58:40,151
15137,2016-10-15 17:51:45,2019-04-01 21:48:43,212
15138,2017-11-13 15:18:32,2018-08-10 13:57:16,447
15139,2016-02-03 13:59:04,2020-03-11 20:07:12,890
15140,2018-03-02 02:03:28,2018-08-05 12:33:39,545
15141,2015-10-18 02:21:17,2019-11-20 04:42:17,392
15142,2016-08-13 20:44:03,2018-08-31 12:03:07,586
15143,2017-11-18 17:41:33,2020-08-03 08:41:08,179
15144,2017-03-27 19:29:50,2021-04-24 04:29:33,752
15145,2018-01-07 15:30:15,2021-02-04 17:42:43,252
15146,2017-01-26 00:29:56,2018-07-24 16:42:10,519
15147,2017-09-01 07:34:59,2018-10-28 09:23:13,439
15148,2016-09-15 06:26:20,2021-05-02 08:40:22,670
15149,2017-02-20 00:24:24,2018-09-11 04:15:29,949
15150,2017-11-12 02:47:38,2021-03-27 15:57:48,774
15151,2015-12-09 10:47:14,2020-07-01 15:55:55,674
15152,2017-03-29 22:45:28,2021-04-19 05:17:28,275
15153,2017-03-08 14:18:19,2019-07-18 05:43:41,812
15154,2015-10-25 18:37:29,2019-03-15 05:45:44,185
15155,2017-10-25 18:50:24,2020-07-27 18:59:41,849
15156,2017-10-09 09:13:34,2019-01-24 00:04:50,300
15157,2016-10-26 12:13:24,2019-05-10 16:23:58,743
15158,2015-11-17 13:59:48,2019-02-08 10:20:39,127
15159,2016-11-28 23:02:55,2018-07-11 08:41:34,410
15160,2015-08-10 08:02:20,2018-08-24 04:42:28,370
15161,2015-08-22 17:45:32,2019-12-08 19:10:18,723
15162,2018-04-07 06:43:45,2019-04-17 21:46:42,89
15163,2018-03-11 06:10:04,2021-02-04 01:42:52,852
15164,2016-03-28 23:39:06,2020-04-13 23:08:59,653
15165,2017-04-07 06:34:48,2021-04-02 03:00:46,894
15166,2016-07-20 02:41:47,2018-08-18 16:18:08,182
15167,2015-12-20 16:33:08,2019-08-15 01:09:20,505
15168,2017-02-01 17:20:25,2018-10-14 21:13:36,853
15169,2017-12-09 08:41:26,2019-08-02 15:01:29,908
15170,2017-03-06 08:00:55,2021-02-18 07:36:22,609
15171,2017-03-24 17:37:41,2019-01-04 03:23:15,282
15172,2015-08-14 12:51:23,2019-02-23 06:30:09,225
15173,2016-01-10 13:28:06,2018-09-21 10:44:13,861
15174,2018-01-17 06:09:10,2019-06-10 21:24:45,311
15175,2016-11-20 10:59:22,2018-12-11 02:48:53,571
15176,2018-01-11 05:34:53,2020-02-25 13:50:55,55
15177,2016-01-23 19:06:37,2020-06-04 22:40:42,521
15178,2016-08-10 11:42:21,2018-11-19 03:35:01,853
15179,2016-11-03 21:24:38,2019-08-30 10:04:57,606
15180,2017-08-13 23:44:13,2018-11-07 16:39:31,285
15181,2016-07-18 15:35:34,2019-11-29 09:03:37,845
15182,2018-04-13 08:11:33,2019-08-04 16:23:18,359
15183,2017-05-17 02:54:49,2019-03-04 02:13:16,948
15184,2015-09-07 01:46:59,2019-04-06 04:34:01,271
15185,2017-06-11 09:53:12,2021-03-16 16:14:16,750
15186,2017-11-02 18:06:51,2018-08-10 05:51:02,948
15187,2016-05-31 07:48:49,2018-07-24 04:29:02,224
15188,2015-12-04 06:27:22,2019-04-30 17:09:14,293
15189,2015-07-21 23:46:08,2018-09-20 06:10:18,743
15190,2016-03-15 04:11:42,2019-10-30 14:58:53,874
15191,2016-06-14 15:27:34,2020-07-26 05:40:29,923
15192,2015-11-19 14:02:05,2021-05-05 04:23:39,851
15193,2018-02-26 19:04:14,2018-08-18 16:38:47,620
15194,2015-07-23 12:23:10,2018-11-08 18:04:26,264
15195,2016-08-18 02:39:17,2019-08-22 13:50:41,224
15196,2017-07-20 05:46:28,2019-05-10 17:58:46,27
15197,2016-09-29 18:26:10,2021-06-02 21:36:19,458
15198,2018-01-19 18:58:31,2019-05-24 16:33:17,230
15199,2016-02-01 20:23:10,2018-08-05 19:24:04,57
15200,2018-04-16 11:51:21,2019-04-13 10:22:00,703
15201,2016-04-06 20:53:34,2018-06-10 11:15:55,142
15202,2017-11-21 22:41:24,2020-11-14 15:34:11,876
15203,2016-12-08 07:08:31,2019-04-18 06:39:28,909
15204,2017-05-24 02:35:38,2021-02-02 03:00:54,52
15205,2017-02-16 09:16:37,2020-11-08 15:01:25,568
15206,2015-07-24 06:07:42,2021-03-24 11:02:22,414
15207,2016-06-01 22:26:50,2018-12-10 07:43:03,703
15208,2015-11-22 07:38:01,2020-12-31 11:02:11,180
15209,2017-06-12 03:37:33,2019-05-25 01:24:04,630
15210,2016-01-22 23:48:33,2019-01-16 01:43:29,839
15211,2017-10-03 23:47:53,2018-11-27 20:43:48,574
15212,2016-02-26 02:33:22,2020-02-29 10:49:27,377
15213,2017-10-22 05:44:01,2019-03-21 05:15:39,801
15214,2016-02-23 14:35:17,2018-08-10 11:11:09,406
15215,2017-10-25 08:50:10,2020-04-24 02:47:51,859
15216,2016-10-06 18:02:12,2019-10-01 17:16:03,167
15217,2018-02-22 12:43:57,2018-12-15 18:45:41,295
15218,2017-07-17 08:12:57,2019-12-08 18:53:36,787
15219,2017-02-24 15:53:50,2018-07-10 18:36:26,476
15220,2016-10-21 03:59:45,2019-01-13 12:11:26,998
15221,2017-06-03 03:09:19,2020-04-03 07:43:58,328
15222,2015-11-10 01:34:25,2019-11-09 08:57:40,333
15223,2017-12-27 13:15:16,2020-07-06 19:27:47,684
15224,2018-05-02 18:54:30,2018-09-07 14:22:14,271
15225,2016-08-04 09:10:20,2018-12-27 02:18:06,57
15226,2018-04-13 11:07:27,2019-10-24 02:39:56,781
15227,2016-08-08 22:40:49,2019-03-19 09:57:49,879
15228,2018-06-05 09:31:01,2020-12-15 18:34:32,450
15229,2015-07-08 15:13:23,2020-07-02 12:10:47,441
15230,2018-04-06 09:13:18,2020-04-30 18:34:51,985
15231,2016-07-02 05:02:25,2019-06-15 00:55:08,132
15232,2016-06-04 13:13:50,2019-01-05 06:09:26,86
15233,2016-10-04 17:43:39,2020-09-06 22:34:01,445
15234,2017-02-15 09:01:22,2021-05-15 20:31:35,496
15235,2015-08-06 20:20:20,2019-05-02 04:53:46,331
15236,2017-10-19 22:02:07,2019-08-17 08:31:22,947
15237,2016-01-23 18:02:00,2019-03-24 15:10:56,43
15238,2015-11-24 04:57:04,2019-01-18 13:54:32,358
15239,2016-02-09 19:00:21,2019-09-12 18:20:08,66
15240,2018-05-24 15:07:22,2019-12-11 22:53:07,576
15241,2015-10-04 06:07:03,2021-06-06 21:30:53,347
15242,2015-09-02 04:43:04,2019-09-22 05:59:13,849
15243,2016-11-03 02:51:20,2019-02-25 09:39:27,997
15244,2018-03-28 09:55:00,2019-07-24 00:42:36,287
15245,2015-07-04 22:13:38,2018-06-25 13:54:12,263
15246,2018-05-07 01:46:12,2020-05-28 14:01:35,35
15247,2017-02-11 06:57:11,2018-06-30 06:21:11,809
15248,2017-01-06 11:19:30,2020-06-10 11:15:35,187
15249,2017-09-12 03:03:13,2020-11-17 14:00:05,451
15250,2017-01-22 03:32:04,2019-06-24 03:40:37,963
15251,2017-07-01 05:51:53,2018-08-22 00:16:55,284
15252,2018-06-05 03:26:22,2021-01-22 11:45:36,458
15253,2018-01-25 00:17:39,2020-02-16 13:13:53,269
15254,2017-05-15 23:12:32,2020-03-17 12:56:36,591
15255,2016-12-03 22:55:47,2020-12-09 15:33:45,890
15256,2016-02-03 07:58:06,2019-10-17 20:26:27,64
15257,2018-05-02 19:24:25,2021-04-19 22:25:40,512
15258,2015-07-13 09:44:02,2020-04-18 21:39:33,947
15259,2016-07-04 10:58:04,2021-01-27 21:39:54,528
15260,2016-08-04 06:39:04,2020-07-14 23:01:32,48
15261,2015-06-24 02:13:31,2019-06-26 02:36:03,78
15262,2016-06-10 20:26:52,2020-11-14 07:10:59,906
15263,2018-04-18 19:02:02,2019-12-03 15:15:44,736
15264,2016-08-21 18:04:22,2019-10-23 15:55:15,47
15265,2015-12-17 09:14:29,2021-02-19 17:27:10,508
15266,2015-11-01 00:39:17,2019-06-21 13:31:57,982
15267,2017-04-07 12:33:24,2020-03-12 17:53:33,802
15268,2017-04-09 02:15:20,2019-02-16 00:44:30,894
15269,2015-11-10 15:21:25,2019-02-06 10:18:19,136
15270,2017-11-16 07:44:18,2018-11-01 17:12:52,774
15271,2018-06-06 21:15:55,2019-02-19 22:58:18,12
15272,2018-04-29 05:04:43,2020-02-19 06:46:51,652
15273,2018-05-02 14:49:18,2019-05-07 12:44:07,413
15274,2017-03-25 06:58:37,2020-12-10 03:15:01,719
15275,2015-10-04 14:32:09,2018-06-20 23:15:21,543
15276,2017-11-15 14:16:42,2020-11-08 02:56:14,650
15277,2017-04-05 00:02:56,2018-12-07 20:48:03,863
15278,2016-10-09 14:45:09,2021-01-21 16:22:33,229
15279,2017-05-18 08:56:32,2020-04-14 08:51:16,380
15280,2018-05-17 13:47:51,2021-01-20 01:35:03,49
15281,2017-12-23 16:57:33,2019-09-11 08:52:21,204
15282,2017-08-06 22:41:57,2019-07-18 03:28:31,736
15283,2015-07-29 12:10:23,2018-07-31 23:46:26,707
15284,2017-06-03 10:40:14,2020-04-26 00:37:14,494
15285,2018-05-03 06:10:05,2019-11-09 01:05:25,948
15286,2017-01-01 22:24:00,2020-08-07 19:57:48,53
15287,2015-08-24 04:54:02,2021-04-13 13:10:06,824
15288,2015-07-15 20:23:41,2019-03-02 03:56:59,870
15289,2016-10-19 21:33:40,2021-03-28 09:45:33,341
15290,2016-05-31 20:42:21,2021-03-18 15:03:28,894
15291,2015-10-01 00:28:29,2018-09-07 14:08:38,793
15292,2017-06-29 05:50:53,2021-05-05 16:03:17,770
15293,2015-09-08 06:18:57,2018-07-17 06:58:02,721
15294,2017-07-31 10:02:38,2019-08-25 12:12:48,170
15295,2015-08-25 01:57:05,2019-10-12 05:15:37,191
15296,2015-08-19 08:51:06,2021-02-06 22:35:02,433
15297,2017-01-14 16:26:30,2018-12-02 08:52:50,442
15298,2017-07-13 00:56:26,2021-02-04 01:33:07,372
15299,2015-07-27 10:41:35,2021-05-10 13:21:59,554
15300,2018-04-02 01:41:45,2021-02-02 23:26:15,170
15301,2018-03-05 19:03:29,2020-08-19 17:19:47,731
15302,2017-07-23 12:39:29,2019-04-25 09:10:29,754
15303,2015-09-06 07:39:34,2020-01-06 21:03:46,120
15304,2015-06-23 12:06:32,2020-12-01 14:43:15,940
15305,2017-06-30 14:21:30,2019-04-05 02:17:43,379
15306,2017-05-15 02:15:59,2019-06-15 00:29:31,442
15307,2018-01-13 18:58:35,2020-10-22 11:02:32,524
15308,2017-05-30 22:20:55,2018-08-30 14:50:14,813
15309,2016-12-23 12:57:11,2020-10-21 07:57:52,480
15310,2016-05-20 02:58:13,2020-05-27 00:24:04,924
15311,2017-12-16 01:40:31,2018-12-12 05:14:12,367
15312,2016-10-18 04:24:18,2019-12-28 23:25:56,475
15313,2015-08-14 21:46:13,2019-06-08 12:35:43,521
15314,2018-04-02 00:11:34,2020-08-26 22:58:06,274
15315,2017-08-06 09:18:59,2018-08-31 09:12:27,58
15316,2017-08-26 03:25:38,2019-04-06 18:19:56,203
15317,2016-12-14 00:56:26,2020-06-10 13:16:45,311
15318,2018-05-26 04:43:05,2020-01-24 21:26:47,946
15319,2018-05-01 22:28:12,2019-04-24 20:39:10,972
15320,2017-04-16 10:30:37,2020-11-13 22:43:30,145
15321,2017-08-01 13:35:18,2020-08-01 22:45:41,510
15322,2018-03-21 10:18:59,2021-05-15 10:54:17,820
15323,2016-01-13 18:38:23,2019-09-13 20:46:08,403
15324,2017-09-15 03:23:50,2019-04-06 08:19:40,524
15325,2017-08-27 08:12:57,2019-09-09 23:39:45,226
15326,2017-05-27 06:20:32,2019-08-18 06:19:07,710
15327,2016-08-27 06:26:31,2020-05-21 13:02:32,408
15328,2017-11-13 08:51:13,2021-05-02 08:02:44,217
15329,2015-09-03 01:32:34,2019-02-10 17:28:00,546
15330,2017-12-09 11:57:54,2019-06-14 18:25:40,99
15331,2015-09-14 02:50:43,2020-11-02 03:27:27,428
15332,2016-01-18 22:29:58,2019-04-25 21:18:47,305
15333,2016-07-16 17:31:58,2020-08-10 02:20:30,470
15334,2015-09-20 14:56:27,2018-10-21 15:49:04,855
15335,2016-07-12 02:10:02,2020-12-12 09:58:34,147
15336,2016-02-18 04:40:41,2021-02-24 14:13:11,589
15337,2018-02-14 17:38:30,2021-02-10 22:43:59,963
15338,2017-10-25 16:47:55,2020-06-08 19:14:11,988
15339,2016-08-27 03:27:19,2018-08-16 14:44:16,637
15340,2016-05-31 14:38:10,2021-02-15 14:55:31,959
15341,2018-04-08 11:23:06,2020-01-23 22:10:49,658
15342,2015-11-21 12:18:58,2019-04-25 21:32:47,387
15343,2017-08-01 11:21:13,2021-01-13 11:19:32,843
15344,2017-12-06 04:37:20,2021-01-13 17:18:14,681
15345,2015-07-08 19:07:58,2021-04-03 00:20:36,859
15346,2017-01-31 02:47:13,2018-09-16 21:30:39,462
15347,2016-07-02 12:00:46,2019-02-22 13:32:55,970
15348,2016-03-31 10:34:18,2019-07-02 07:39:02,697
15349,2017-02-14 05:13:37,2019-06-04 09:22:06,1000
15350,2015-12-21 12:51:34,2019-11-22 03:13:34,130
15351,2017-07-13 15:43:59,2020-08-15 00:47:57,686
15352,2017-05-01 14:12:41,2019-11-11 10:10:23,341
15353,2016-07-25 22:40:49,2020-01-08 08:33:45,662
15354,2016-09-30 19:02:45,2019-06-07 03:30:24,800
15355,2015-11-15 00:19:18,2021-01-16 18:35:55,50
15356,2017-11-24 09:58:13,2020-03-25 03:55:32,616
15357,2017-03-21 04:16:30,2019-12-26 16:43:23,3
15358,2016-12-10 01:03:06,2018-10-19 22:48:25,164
15359,2015-12-01 10:29:03,2020-01-12 03:09:12,535
15360,2018-01-19 22:41:41,2018-08-19 04:43:21,814
15361,2015-06-19 06:11:01,2021-03-22 20:51:27,814
15362,2017-01-20 09:33:39,2018-10-10 07:10:11,382
15363,2017-06-14 07:29:42,2019-02-20 03:42:08,738
15364,2017-05-26 06:42:14,2018-09-29 23:12:38,246
15365,2016-11-26 19:00:02,2020-09-29 04:54:48,299
15366,2016-07-19 20:17:03,2020-08-14 08:14:39,203
15367,2016-03-01 12:03:03,2019-02-08 18:10:33,69
15368,2017-09-22 03:16:25,2021-03-02 22:43:07,132
15369,2017-11-05 15:21:28,2018-12-14 15:01:31,968
15370,2017-10-26 06:28:23,2019-02-28 11:00:39,874
15371,2017-09-27 06:46:14,2018-08-04 01:35:31,1
15372,2017-11-26 22:24:11,2019-03-06 05:36:01,728
15373,2017-09-30 09:06:47,2019-08-07 04:38:38,896
15374,2018-04-26 01:56:40,2020-04-16 17:07:52,518
15375,2017-10-24 16:45:33,2019-07-22 08:12:55,498
15376,2016-12-16 07:52:24,2020-09-25 10:11:38,814
15377,2017-02-16 02:11:45,2020-10-18 09:48:45,489
15378,2016-09-28 11:37:52,2020-02-15 18:17:22,768
15379,2017-11-12 12:05:34,2020-05-09 12:58:43,522
15380,2015-06-24 23:33:14,2019-12-05 09:14:37,19
15381,2016-06-17 13:22:46,2018-09-05 04:19:01,249
15382,2017-04-24 14:05:02,2020-12-30 21:11:38,530
15383,2015-09-02 01:26:33,2018-06-25 00:56:21,955
15384,2017-03-31 18:28:47,2020-01-30 03:23:54,770
15385,2015-10-15 05:03:59,2021-01-04 07:31:11,865
15386,2017-04-15 20:46:50,2020-09-22 16:50:17,930
15387,2017-09-28 07:59:52,2021-04-21 06:11:56,279
15388,2016-08-14 03:31:11,2020-05-04 03:35:14,94
15389,2015-12-08 10:23:59,2019-05-07 19:07:04,387
15390,2017-08-23 12:57:35,2019-07-16 06:06:50,775
15391,2017-05-24 15:46:40,2020-10-25 03:24:08,54
15392,2015-07-12 13:01:56,2020-11-14 18:18:37,968
15393,2016-11-18 09:15:19,2019-03-11 03:30:23,726
15394,2015-08-18 13:53:43,2020-03-06 13:35:06,427
15395,2016-11-03 19:27:48,2019-04-20 17:47:22,160
15396,2016-04-18 00:09:02,2020-03-10 02:20:58,230
15397,2016-07-09 18:58:58,2019-04-09 09:49:48,377
15398,2015-08-25 00:35:00,2020-07-20 14:25:00,612
15399,2015-07-26 18:18:38,2020-07-30 21:48:05,807
15400,2017-07-06 05:31:50,2019-09-06 02:52:33,614
15401,2016-05-04 21:28:38,2020-12-06 21:27:01,948
15402,2016-05-10 08:00:20,2018-09-26 04:24:02,476
15403,2016-12-29 06:21:22,2018-07-20 09:16:37,392
15404,2018-05-25 14:12:50,2020-01-27 00:18:54,523
15405,2015-07-21 23:12:40,2019-03-23 16:41:20,989
15406,2017-02-13 12:27:18,2019-10-20 19:04:28,559
15407,2016-08-25 13:57:08,2021-04-19 19:17:44,614
15408,2016-06-27 19:15:39,2019-01-05 08:58:57,664
15409,2015-12-27 11:40:15,2020-07-04 05:35:04,949
15410,2015-08-31 23:06:48,2020-12-08 06:34:56,898
15411,2016-05-21 22:14:29,2021-03-15 11:22:45,907
15412,2017-10-17 11:53:24,2019-03-18 11:15:21,674
15413,2017-06-22 18:44:23,2020-08-30 20:31:12,731
15414,2017-01-24 16:25:06,2019-08-28 14:13:54,471
15415,2015-07-27 01:01:49,2018-09-10 12:02:50,991
15416,2016-02-28 04:02:01,2019-05-07 12:57:20,382
15417,2017-09-22 11:50:26,2019-03-05 09:45:10,574
15418,2015-12-29 02:21:37,2021-03-18 01:17:30,600
15419,2017-07-12 06:39:57,2018-12-27 01:12:12,169
15420,2016-03-31 21:02:28,2018-12-30 13:34:55,627
15421,2015-06-09 14:37:11,2019-01-22 20:43:43,643
15422,2016-06-10 10:16:33,2020-03-11 21:34:59,142
15423,2017-07-02 05:42:37,2020-01-29 21:21:59,345
15424,2017-05-04 02:38:43,2020-04-10 08:32:49,789
15425,2017-03-03 19:41:06,2021-03-22 18:12:32,508
15426,2018-06-02 17:24:11,2018-12-02 19:02:48,982
15427,2016-02-14 02:50:09,2018-08-27 01:01:38,661
15428,2017-03-23 09:20:32,2018-07-11 07:34:35,51
15429,2015-12-12 05:10:50,2020-05-19 11:57:43,378
15430,2016-03-30 23:01:39,2020-08-18 22:29:56,519
15431,2017-04-20 11:45:44,2021-01-12 18:14:00,567
15432,2018-01-08 13:50:44,2020-07-17 15:19:29,170
15433,2018-01-21 23:18:27,2019-07-16 08:26:27,782
15434,2016-01-14 06:30:36,2019-01-19 21:47:00,791
15435,2016-03-08 02:13:05,2020-03-08 12:07:03,359
15436,2015-09-06 17:57:11,2019-03-20 10:53:52,412
15437,2015-08-09 13:57:44,2020-08-28 00:07:51,108
15438,2018-03-07 13:28:13,2021-05-27 13:04:46,870
15439,2018-01-28 07:43:21,2019-12-05 15:38:22,311
15440,2016-11-03 21:11:57,2019-07-06 14:51:44,133
15441,2017-05-23 13:49:12,2019-04-28 02:27:40,717
15442,2017-05-27 10:41:28,2019-05-31 07:17:18,259
15443,2016-06-29 04:04:26,2020-12-08 00:45:14,746
15444,2018-05-03 16:59:17,2019-07-20 00:34:47,989
15445,2016-11-22 18:27:20,2020-07-18 10:25:16,816
15446,2016-10-27 07:02:48,2020-02-16 16:22:47,787
15447,2017-12-22 18:14:02,2020-04-04 05:32:06,375
15448,2017-11-20 20:04:17,2019-05-26 12:09:24,573
15449,2017-10-24 06:22:20,2021-02-07 17:39:22,419
15450,2016-09-24 22:34:49,2020-10-24 09:20:37,38
15451,2016-02-15 07:29:26,2020-04-26 19:57:00,209
15452,2016-10-03 21:05:25,2020-04-28 03:32:15,746
15453,2015-07-21 12:48:19,2020-09-22 15:32:00,401
15454,2016-02-05 15:35:58,2021-01-13 22:45:34,428
15455,2015-09-22 03:10:52,2020-01-20 10:37:23,374
15456,2018-03-20 22:50:27,2018-07-20 18:18:11,582
15457,2016-11-04 06:57:33,2020-03-18 21:03:28,664
15458,2017-01-19 10:33:20,2020-08-04 05:47:22,167
15459,2016-04-22 23:14:52,2019-09-04 00:17:57,270
15460,2017-05-31 18:11:57,2018-09-22 08:09:53,491
15461,2016-11-26 06:51:31,2019-08-18 10:56:42,29
15462,2016-12-09 20:25:34,2019-03-28 22:29:26,700
15463,2017-07-28 00:46:31,2021-01-11 03:06:13,349
15464,2017-06-29 05:08:23,2020-02-29 00:36:52,91
15465,2018-03-16 22:13:39,2021-03-28 04:51:48,452
15466,2018-01-07 03:49:17,2018-07-29 03:17:54,100
15467,2016-10-06 07:43:47,2021-02-19 20:47:29,394
15468,2016-08-24 12:30:51,2020-08-31 16:10:53,826
15469,2016-12-17 22:01:02,2019-08-15 16:22:40,416
15470,2015-12-29 11:50:12,2020-12-17 02:34:07,936
15471,2016-05-08 15:44:37,2019-04-17 21:18:23,36
15472,2016-05-03 23:07:51,2018-08-30 06:48:12,957
15473,2016-03-21 04:29:29,2018-06-09 09:57:39,164
15474,2015-08-28 22:41:26,2019-09-23 10:15:51,325
15475,2018-05-02 21:16:34,2019-12-10 08:07:02,773
15476,2017-09-14 05:57:11,2019-01-03 11:21:16,403
15477,2015-11-20 09:26:03,2019-02-02 05:38:41,939
15478,2015-11-14 04:48:34,2020-04-24 23:17:10,326
15479,2017-01-31 04:13:56,2019-09-04 07:37:52,1000
15480,2016-06-02 03:58:16,2019-04-02 06:56:39,58
15481,2016-11-03 12:37:43,2018-12-17 09:44:40,833
15482,2018-01-06 03:49:07,2020-10-11 08:43:48,25
15483,2018-03-27 17:43:33,2021-04-21 04:14:37,673
15484,2018-02-27 20:04:20,2019-12-23 15:21:48,460
15485,2018-04-10 10:33:22,2019-05-23 18:41:56,378
15486,2015-12-04 00:16:05,2020-08-12 15:55:48,655
15487,2017-01-01 02:53:05,2021-01-17 20:30:44,17
15488,2018-04-26 11:46:09,2020-09-13 15:05:31,211
15489,2017-02-22 23:05:00,2021-03-23 08:41:08,530
15490,2018-01-23 04:15:21,2019-04-23 00:14:46,462
15491,2017-05-09 17:46:37,2018-10-07 10:36:03,162
15492,2015-08-23 18:58:47,2019-05-03 06:49:21,873
15493,2017-02-19 17:16:17,2019-01-27 22:09:06,347
15494,2016-01-04 20:09:10,2020-04-23 09:45:12,276
15495,2018-01-08 00:30:40,2018-11-04 08:01:28,968
15496,2015-12-25 09:23:42,2018-11-10 19:45:37,290
15497,2018-05-12 19:01:49,2020-09-13 12:43:12,779
15498,2017-06-04 06:38:12,2019-05-15 13:14:02,74
